GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,COD_GRUPO_,COD_FENOME,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,FEC_TERMIN,FEC_USUARI,X,Y,Shape;;;;;;;;
"SDE.Emergencias_2016.1536,""00076126"",""INCENDIO EN JR LORETO 1020 INTERIORES A B C D D CALLAO"",""2016-03-10 13:30:00"",""INCENDIO URBANO"",""GRDNDCYSC"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COEN-22 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DEL CALLAO, SE PROCEDE AL CIERRE DE EMERGENCIA."",""05"",""011"",2016-04-04T00:00:00,4,1,2,4,""CALLAO"",""CALLAO"",""CALLAO"",""07"",2016-05-04T00:00:00,2016-04-04T00:00:00,-77.14931,-12.06051,""POINT (-77.14931000000001 -12.06051000000002)""";;;;;;;;
"SDE.Emergencias_2016.1537,""00076291"",""LLUVIAS INTENSAS EN CP SAN CRISTOBAL DISTRITO DE SAN CRISTOBAL PROV MARISCAL NIETO MOQUEGUA"",""2016-03-10 14:00:00"",""PRECIPITACIONES - LLUVIA"",""OFICINA DISTRITAL DE DEFENSA CIVIL DE SAN CRISTOBAL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""05"",""CERRADO POR : COEN-03 POR : LA EMERGENCIA NO AMERITA DE BIENES DE AYUDA HUMANITARIA."",""03"",""004"",2016-04-15T00:00:00,4,1,2,0,""MOQUEGUA"",""MARISCAL NIETO"",""SAN CRISTOBAL"",""18"",2016-05-04T00:00:00,2016-04-15T00:00:00,-70.70753,-16.74127,""POINT (-70.70753000000002 -16.74126999999999)""";;;;;;;;
"SDE.Emergencias_2016.1538,""00076553"",""INUNDACION AFECTA LOCALIDADES DEL DISTRITO DE EL TIGRE PROV LORETO"",""2016-03-10 17:00:00"",""INUNDACION"",""SR. JUAN PEZO CORDOVA, JEFE DE ODC MUNIC. DIST. EL TIGRE"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""03"",""CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE AL EXCEDER EL TIEMPO DE ACTULIZACION"",""03"",""003"",2016-05-09T00:00:00,5,11,22,0,""LORETO"",""LORETO"",""TIGRE"",""16"",2016-06-27T00:00:00,2016-05-09T00:00:00,-74.38856,-4.03341,""POINT (-74.38855999999998 -4.033410000000004)""";;;;;;;;
"SDE.Emergencias_2016.1539,""00076259"",""LLUVIAS INTENSAS INCREMENTA CAUDAL DE RIACHUELO Y OCASIONA INUNDACION EN SAN PEDRO DE SAÑO"",""2016-03-10 18:30:00"",""INUNDACION"",""ALCALDE DEL DISTRITO DE SAÑO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""32"",""CERRADO POR : COEN-14 POR : LA EMERGENCIA FUE ATENDIDA CON BIENES DE AYUDA HUMANITARIA, SE PROCEDE AL CIERRE."",""03"",""003"",2016-04-13T00:00:00,4,1,4,9,""JUNIN"",""HUANCAYO"",""SAÑO"",""12"",2016-05-16T00:00:00,2016-04-13T00:00:00,-75.24579,-11.95035,""POINT (-75.24579 -11.95035000000001)""";;;;;;;;
"SDE.Emergencias_2016.1540,""00075728"",""FUERTES GRANIZADAS EN EL CENTRO POBLADO DE SANQUIRA FUERON AFECTADOS CUATRO SECTORES"",""2016-03-10 20:00:00"",""PRECIPITACIONES - GRANIZO"",""LA MUNICIPALIDAD PROVINCIAL DE YUNGUYO DE LA OFICINA DE DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""13"",""01"",""CERRADO POR : COEN-10 POR : LA EMERGENCIA ES ATENDIDA POR EL SECTOR CORRESPONDIENTE";;;;;;;;
",03"",""001"",2016-03-14T00:00:00,3,3,8,0,""PUNO"",""YUNGUYO"",""YUNGUYO"",""21"",2016-04-13T00:00:00,2016-03-14T00:00:00,-69.04691,-16.33036,""POINT (-69.04691000000003 -16.33035999999999)""";;;;;;;;
"SDE.Emergencias_2016.2312,""00077406"",""BAJAS TEMPERATURAS AFECTA LA SALUD DE NIÑOS Y ADULTOS MAYORES DE LA COMUNIDAD DE TAPAL – AYABACA"",""2016-06-08 20:00:00"",""FRIAJE"",""SECRETARIO TECNICO DE LA PLATAFORMA PROVINCIAL DE DEFENSA CIVIL AYABACA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""01"",""CERRADO POR : COEN-27 POR : EL GOBIERNO REGIONAL INFORMO QUE LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA"",""03"",""016"",2016-07-04T00:00:00,7,12,5,2,""PIURA"",""AYABACA"",""AYABACA"",""20"",2016-09-30T00:00:00,2016-07-04T00:00:00,-79.51706,-4.80293,""POINT (-79.51706000000002 -4.802930000000004)""";;;;;;;;
"SDE.Emergencias_2016.2313,""00078407"",""BAJAS TEMPERATURAS AFECTA LA SALUD DE NIÑOS MENORES DE 5 AÑOS EN EL SECTOR DE OXAHUAY"",""2016-06-08 20:00:00"",""FRIAJE"",""RICARDO ARTURO SALVADOR NUÑEZ SECRETARIO TECNICO DE DEFENSA CIVIL AYABACA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""09"",""CERRADO POR : COEN-27 POR : EL GOBIERNO REGIONAL INFORMO QUE LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA"",""03"",""016"",2016-08-29T00:00:00,8,1,2,1,""PIURA"",""AYABACA"",""SICCHEZ"",""20"",2016-09-30T00:00:00,2016-08-29T00:00:00,-79.78435,-4.55308,""POINT (-79.78435000000002 -4.553080000000023)""";;;;;;;;
"SDE.Emergencias_2016.2314,""00077198"",""POR UN FUGON PREDIDO SE ORIGINO EL INCENDIO DE UNA VIVIENDA RUSTICA"",""2016-06-08 22:00:00"",""INCENDIO URBANO"",""SECRETARIO TECNICO DE LA PLATAFORMA PROVINCIAL DE HUANCAVELICA"",""TECNOLOGICOS"",""01"",""13"",""CERRADO POR : COEN-11 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DE HUANCAVELICA, SE PROCEDE AL CIERRE DE EMERGENCIA."",""05"",""011"",2016-06-23T00:00:00,6,1,2,10,""HUANCAVELICA"",""HUANCAVELICA"",""NUEVO OCCORO"",""09"",2016-07-05T00:00:00,2016-06-23T00:00:00,-75.02213,-12.59693,""POINT (-75.02213 -12.59692999999999)""";;;;;;;;
"SDE.Emergencias_2016.2315,""00077197"",""INCENDIO URBANO EN EL DISTRITO DE OCROS CP DE CHUMBES"",""2016-06-09 00:30:00"",""INCENDIO URBANO"",""ROMI GUTIERREZ GARCIA."",""TECNOLOGICOS"",""01"",""06"",""CERRADO POR : COEN-18 POR : SE PROCEDE AL CIERRE, DEBIDO A QUE LA EMERGENCIA FUE ATENDIDA."",""05"",""011"",2016-06-23T00:00:00,6,1,2,3,""AYACUCHO"",""HUAMANGA"",""OCROS"",""05"",2016-07-01T00:00:00,2016-06-23T00:00:00,-73.90852,-13.42164,""POINT (-73.90852000000001 -13.42164000000003)""";;;;;;;;
"SDE.Emergencias_2016.2316,""00078433"",""INCENDIO URBANO"",""2016-06-09 03:30:00"",""INCENDIO URBANO"",""UNIDAD DE SERENAZGO"",""TECNOLOGICOS"",""01"",""42"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""05"",""011"",2016-09-01T00:00:00,9,1,1,0,""LIMA"",""LIMA"",""VILLA EL SALVADOR"",""15"",2016-12-26T00:00:00,2016-09-01T00:00:00,-76.9435,-12.21649,""POINT (-76.94349999999997 -12.21649000000002)""";;;;;;;;
"SDE.Emergencias_2016.2317,""00076987"",""FUERTE HELADA EN EL DISTRITO DE VELILLE"",""2016-06-09 04:00:00"",""HELADA"",""JEFE DE LA OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE VELILLE"",""METEOROLOGICOS, OCEANOGRAFICOS"",""07"",""08"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA DEL CODIGO SINPAD N° 00076987 A SOLICITUD DEL GOBIERNO REGIONAL DEL CUSCO."",""03"",""002"",2016-06-15T00:00:00,6,1,3,1,""CUSCO"",""CHUMBIVILCAS"",""VELILLE"",""08"",2016-11-16T00:00:00,2016-06-15T00:00:00,-71.8897,-14.51034,""POINT (-71.88970000000001 -14.51033999999999)""";;;;;;;;
"SDE.Emergencias_2016.2318,""00077746"",""LLUVIAS  INTENSAS"",""2016-06-09 04:00:00"",""PRECIPITACIONES - LLUVIA"",""PLATAFORMA  REGIONAL DE DEFENSA CIVIL AMAZONAS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""05"",""CERRADO POR : COEN-12 POR : La emergencia ya fue atendida.";;;;;;;;
",03"",""004"",2016-07-15T00:00:00,7,1,2,13,""AMAZONAS"",""LUYA"",""CONILA"",""01"",2016-07-20T00:00:00,2016-07-15T00:00:00,-78.15695,-6.15144,""POINT (-78.15695 -6.15143999999998)""";;;;;;;;
"SDE.Emergencias_2016.2319,""00076940"",""INCENDIO URBANO EN URB ALFONSO UGARTE BERNAL"",""2016-06-09 11:00:00"",""INCENDIO URBANO"",""SECRETARIO TÉCNICO DE DEFENSA CIVIL DE YARINACOCHA"",""TECNOLOGICOS"",""01"",""05"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL DE UCAYALI"",""05"",""011"",2016-06-10T00:00:00,6,1,2,29,""UCAYALI"",""CRNEL PORTILLO"",""YARINACOCHA"",""25"",2016-06-28T00:00:00,2016-06-10T00:00:00,-74.62112,-8.39479,""POINT (-74.62112000000002 -8.39479)""";;;;;;;;
"SDE.Emergencias_2016.2320,""00076941"",""INCENDIO"",""2016-06-09 16:00:00"",""INCENDIO URBANO"",""VICTOR PERALTA PERALTA"",""TECNOLOGICOS"",""09"",""01"",""CERRADO POR : COEN-10 POR : SE ATENDIO LA EMERGENCIA CON BIENES DE AYUDA HUMANITARIA"",""05"",""011"",2016-06-10T00:00:00,6,1,1,4,""PUNO"",""MOHO"",""MOHO"",""21"",2016-06-24T00:00:00,2016-06-10T00:00:00,-69.42443,-15.27918,""POINT (-69.42442999999997 -15.27918)""";;;;;;;;
"SDE.Emergencias_2016.2321,""00077311"",""BAJAS TEMPERATURAS  AFECTAN  EN EL DISTRITO DE COLCABAMBA"",""2016-06-09 19:00:00"",""HELADA"",""EL COE DISTRITAL DE DEFENSA CICVIL DE COLCABAMBA ESTAN RALIZANDO LA EVALUACION DE DAÑOS Y ANALISIS DE ECESIDADES."",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""05"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL."",""03"",""002"",2016-06-28T00:00:00,6,1,1,7,""APURIMAC"",""AYMARAES"",""COLCABAMBA"",""03"",2017-02-06T00:00:00,2016-06-28T00:00:00,-73.25704,-14.00512,""POINT (-73.25704000000002 -14.00511999999998)""";;;;;;;;
"SDE.Emergencias_2016.1947,""00076789"",""INCENDIO DESTRUYE VIVIENDA EN LOCALIDAD SAN ANTONIO DIST URARINAS"",""2016-05-09 08:15:00"",""INCENDIO URBANO"",""SR. RICHARD CHUQUIPIONDO ACHING, JEFE UGRD - MDU"",""TECNOLOGICOS"",""03"",""05"",""CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR EXCEDER EL TIEMPO DE ACTUALIZACIÓN.";;;;;;;;
",05"",""011"",2016-05-27T00:00:00,5,1,2,0,""LORETO"",""LORETO"",""URARINAS"",""16"",2016-05-30T00:00:00,2016-05-27T00:00:00,-75.115,-4.82275,""POINT (-75.11500000000001 -4.822749999999985)""";;;;;;;;
"SDE.Emergencias_2016.1948,""00076700"",""DENGUE"",""2016-05-09 10:00:00"",""EPIDEMIAS"",""OFICINA DE DEFENSA CIVIL DEL DISTRITO DE CONSTITUCION"",""ORIGEN BIOLOGICO"",""03"",""08"",""CERRADO POR : COEN-21 POR : Cierre por exceder tiempo para ingreso de datos"",""04"",""002"",2016-05-20T00:00:00,5,1,1,0,""PASCO"",""OXAPAMPA"",""CONSTITUCION"",""19"",2016-07-05T00:00:00,2016-05-20T00:00:00,-74.99839061,-9.85824985,""POINT (-74.99839060900001 -9.858249853000018)""";;;;;;;;
"SDE.Emergencias_2016.1949,""00076638"",""ANTE LA PRESENCIA DE VIENTOS HURACANADOS SE PRODUJO DAÑOS AL CULTIVO EN EL DISTRITO DE TOURNAVISTA"",""2016-05-09 16:05:00"",""VIENTOS FUERTES"",""ING. MARIA M. ESTRADA JUIPA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""09"",""04"",""CERRADO POR : COE-OP2 POR : SE ATENDIO, LA EMERGENCIA."",""03"",""010"",2016-05-17T00:00:00,5,1,1,0,""HUÁNUCO"",""PUERTO INCA"",""TOURNAVISTA"",""10"",2016-05-30T00:00:00,2016-05-17T00:00:00,-74.70712,-8.93297,""POINT (-74.70711999999998 -8.932970000000012)""";;;;;;;;
"SDE.Emergencias_2016.1950,""00076632"",""LLUVIAS INTENSAS"",""2016-05-10 03:00:00"",""PRECIPITACIONES - LLUVIA"",""PLATAFORMA PROVINCIAL DE DE DEFENSA CIVIL DE CHANCHAMAYO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""01"",""CERRADO POR : COEN-14 POR : LA EMERGENCIA NO AMERITA DE BIENES DE AYUDA HUMANITARIA, SE PROCEDE AL CIERRE."",""03"",""004"",2016-05-16T00:00:00,5,1,1,0,""JUNIN"",""CHANCHAMAYO"",""CHANCHAMAYO"",""12"",2016-05-20T00:00:00,2016-05-16T00:00:00,-75.34031,-10.96087,""POINT (-75.34030999999999 -10.96087)""";;;;;;;;
"SDE.Emergencias_2016.1951,""00076715"",""BAJAS TEMPERATURAS HELADA EN EL DISTRITO DE YANAOCA"",""2016-05-10 15:00:00"",""HELADA"",""JEFE DE LA OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE YANAOCA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""01"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA DEL CODIGO SINPAD N° 00076715 A SOLICITUD DEL GOBIERNO REGIONAL DEL CUSCO."",""03"",""002"",2016-05-23T00:00:00,5,12,1,1,""CUSCO"",""CANAS"",""YANAOCA"",""08"",2016-11-17T00:00:00,2016-05-23T00:00:00,-71.43171,-14.22011,""POINT (-71.43171000000001 -14.22010999999998)""";;;;;;;;
"SDE.Emergencias_2016.1952,""00076586"",""HUANCANE INCENDIO INHABILITO VIVIENDA EN LA COMUNIDAD DE CHIJICHAYA"",""2016-05-10 15:00:00"",""INCENDIO URBANO"",""SECRETARIO TECNICO DE LA PLATAFORMA PROVINCIAL DE HUANCANE"",""TECNOLOGICOS"",""06"",""01"",""CERRADO POR : COEN-10 POR : SE ATENDIO LA EMERGENCIA CON BIENES DE AYUDA HUMANITARIA"",""05"",""011"",2016-05-11T00:00:00,5,1,2,2,""PUNO"",""HUANCANE"",""HUANCANE"",""21"",2016-06-24T00:00:00,2016-05-11T00:00:00,-69.79783,-15.09867,""POINT (-69.79782999999998 -15.09867000000003)""";;;;;;;;
"SDE.Emergencias_2016.1953,""00077791"",""SEQUIAS AFECTAN AL DISTRITO DE BELEN"",""2016-05-10 16:00:00"",""SEQUIA"",""MUNICIPALIDAD DISTRITAL DE BELEN"",""METEOROLOGICOS, OCEANOGRAFICOS"",""09"",""02"",""CERRADO POR : COEN-18 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR CUMPLIMIENTO DE LA FECHA DE INGRESO DE INFORMACION."",""03"",""008"",2016-07-18T00:00:00,7,1,1,0,""AYACUCHO"",""SUCRE"",""BELEN"",""05"",2016-07-21T00:00:00,2016-07-18T00:00:00,-73.7598,-13.80972,""POINT (-73.75979999999998 -13.80972000000003)""";;;;;;;;
"SDE.Emergencias_2016.1954,""00077315"",""LLUVIAS  Y VIENTOS FUERTES"",""2016-05-10 17:00:00"",""PRECIPITACIONES - LLUVIA"",""PLATAFORMA PROVINCIAL DE DEFENSA CIVIL BAGUA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""06"",""CERRADO POR : COEN-12 POR : La emergencia ya fue atendida.";;;;;;;;
",03"",""004"",2016-06-28T00:00:00,6,1,2,13,""AMAZONAS"",""BAGUA"",""CERCADO(BAGUA)"",""01"",2016-07-20T00:00:00,2016-06-28T00:00:00,-78.53414294,-5.61449612,""POINT (-78.53414294200002 -5.614496115999998)""";;;;;;;;
"SDE.Emergencias_2016.1955,""00078053"",""INCENDIO DE VIVIENDA EN COMUNIDAD NATIVA CHANCHAMAYO"",""2016-05-10 21:00:00"",""INCENDIO URBANO"",""NOE CALIXTO MEDINA SUAREZ"",""TECNOLOGICOS"",""02"",""03"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA DEL CODIGO SINPAD N° 00078053 A SOLICITUD DEL GOBIERNO REGIONAL DE UCAYALI."",""05"",""011"",2016-08-08T00:00:00,8,1,2,22,""UCAYALI"",""ATALAYA"",""TAHUANIA"",""25"",2016-09-01T00:00:00,2016-08-08T00:00:00,-74.01357,-10.06601,""POINT (-74.01357000000002 -10.06601000000001)""";;;;;;;;
"SDE.Emergencias_2016.1956,""00076676"",""INCENDIO URBANO"",""2016-05-10 23:00:00"",""INCENDIO URBANO"",""MUNICIPALIDAD DISTRITAL DE IPARIA"",""TECNOLOGICOS"",""01"",""03"",""CERRADO POR : COEN-16 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE UCAYALI"",""05"",""011"",2016-05-19T00:00:00,5,1,2,8,""UCAYALI"",""CRNEL PORTILLO"",""IPARIA"",""25"",2016-05-24T00:00:00,2016-05-19T00:00:00,-74.44015,-9.3073,""POINT (-74.44015000000002 -9.307299999999998)""";;;;;;;;
"SDE.Emergencias_2016.2433,""00077346"",""FUERTER HELADA POR BAJAS TEMPERATURAS EN EL DISTRITO DE TUPAC AMARU"",""2016-06-17 04:00:00"",""HELADA"",""OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE TUPAC AMARU"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""08"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA DEL CODIGO SINPAD N° 00077346 A SOLICITUD DEL GOBIERNO REGIONAL DEL CUSCO."",""03"",""002"",2016-06-30T00:00:00,6,6,3,1,""CUSCO"",""CANAS"",""TUPAC AMARU"",""08"",2016-11-15T00:00:00,2016-06-30T00:00:00,-71.47967,-14.16514,""POINT (-71.47967 -14.16514000000001)""";;;;;;;;
"SDE.Emergencias_2016.2434,""00077572"",""HELADAS INTENSAS"",""2016-06-17 04:00:00"",""HELADA"",""OFICINA DE DEFENSA CIVIL DEL DISTRITO DE SANTA ANA DE TUSI"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""06"",""CERRADO POR : COE-OP7 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL"",""03"",""002"",2016-07-08T00:00:00,7,34,1,10,""PASCO"",""D. A.CARRION"",""STA. ANA DE TUSI"",""19"",2016-10-20T00:00:00,2016-07-08T00:00:00,-76.356,-10.47227,""POINT (-76.356 -10.47226999999998)""";;;;;;;;
"SDE.Emergencias_2016.2445,""00077463"",""HELADAS INTENSAS Y NEVADAS  OCASIONAN BAJAS TEMPERATURAS  EN EL DISTRITO DE SANTA ROSA  -  MAZOCRUZ"",""2016-06-18 01:00:00"",""HELADA"",""SECRETARIO TECNICO DE DEFENSA CIVIL DISTRITAL DE SANTA ROSA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""04"",""CERRADO POR : COEN-10 POR : SE ATENDIÓ LA EMERGENCIA A TRAVÉS DE LAS DECLARATORIAS DE ESTADO DE EMERGENCIA 055 Y 033";;;;;;;;
",03"",""002"",2016-07-06T00:00:00,7,24,24,0,""PUNO"",""EL COLLAO"",""SANTA ROSA"",""21"",2016-11-07T00:00:00,2016-07-06T00:00:00,-69.85829,-16.76237,""POINT (-69.85829000000001 -16.76236999999998)""";;;;;;;;
"SDE.Emergencias_2016.2446,""00077167"",""INCENDIO EN MZ M LOTE 07 AAHH CIUDADELA CHALACA  CALLAO"",""2016-06-18 01:44:00"",""INCENDIO URBANO"",""GRDNDCYSC"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COEN-22 POR : LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE."",""05"",""011"",2016-06-21T00:00:00,6,1,3,6,""CALLAO"",""CALLAO"",""CALLAO"",""07"",2016-07-05T00:00:00,2016-06-21T00:00:00,-77.14931,-12.06051,""POINT (-77.14931000000001 -12.06051000000002)""";;;;;;;;
"SDE.Emergencias_2016.2447,""00077751"",""HELADAS AFECTAN A LA POBLACION DEL DISTRITO DE YUNGUYO"",""2016-06-18 04:00:00"",""HELADA"",""OFICINA DE DEFENSA CIVIL PROVINCIAL - COEP YUNGUYO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""13"",""01"",""CERRADO POR : COEN-10 POR : SE ATENDIÓ LA EMERGENCIA A TRAVÉS DE LAS DECLARATORIAS DE ESTADO DE EMERGENCIA 055 Y 033";;;;;;;;
",03"",""002"",2016-07-15T00:00:00,7,1,1,0,""PUNO"",""YUNGUYO"",""YUNGUYO"",""21"",2016-11-07T00:00:00,2016-07-15T00:00:00,-69.09521,-16.24715,""POINT (-69.09521000000001 -16.24714999999998)""";;;;;;;;
"SDE.Emergencias_2016.2448,""00077187"",""BAJAS TEMPERATURAS EN LOCAL COMUNAL DEL ANEXO SAN JUAN OCORO DISTRITO S F SANGAYAICO"",""2016-06-18 05:00:00"",""HELADA"",""AUTORIDADES DE LA LOCALIDAD, SECRETARIO TECNICO DEFENSA CIVIL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""11"",""CERRADO POR : COEN-11 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DE HUANCAVELICA, SE PROCEDE AL CIERRE DE EMERGENCIA."",""03"",""002"",2016-06-22T00:00:00,6,1,1,1,""HUANCAVELICA"",""HUAYTARA"",""S.F.DE SANGAYAICO"",""09"",2016-09-23T00:00:00,2016-06-22T00:00:00,-75.25008,-13.79577,""POINT (-75.25008000000003 -13.79577000000001)""";;;;;;;;
"SDE.Emergencias_2016.2449,""00077188"",""BAJAS TEMPERATURAS EN LA LOCALIDAD DE PALMADERA GRNADE DISTRITO DE SANTIAGO DE CHOCORVOS"",""2016-06-18 05:00:00"",""HELADA"",""AUTORIDADES DE LA LOCALIDAD, SECRETARIO TECNICO DE DEFENSA CIVIL DISTRITO SANTIAGO DE CHOCORVOS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""06"",""13"",""CERRADO POR : COEN-11 POR : EMERGENCIA ATENDIDA POR EL GOBIERNO REGIONAL DE HUANCAVELICA, SE PROCEDE AL CIERRE DE EMERGENCIA."",""03"",""002"",2016-06-22T00:00:00,6,1,1,1,""HUANCAVELICA"",""HUAYTARA"",""SANT.DE CHOCORVOS"",""09"",2016-09-23T00:00:00,2016-06-22T00:00:00,-74.93583,-13.65214,""POINT (-74.93583000000001 -13.65213999999997)""";;;;;;;;
"SDE.Emergencias_2016.2450,""00077812"",""INUNDACION AFECTA COMUNIDADES DEL DISTRITO DEL NAPO"",""2016-06-18 07:00:00"",""INUNDACION"",""GRUPO DE TRABAJO  DE GESTION DE RIESGO DE DESASTRES DE LA MUNICIPALIDAD DISTRITAL DEL NAPO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""07"",""CERRADO POR : COEN-04 POR : EL GORE LORETO ATENDIO LA EMERGENCIA, SE PROCEDE AL CIERRE"",""03"",""003"",2016-07-20T00:00:00,7,24,48,5,""LORETO"",""MAYNAS"",""NAPO"",""16"",2016-12-29T00:00:00,2016-07-20T00:00:00,-73.6783,-2.48852,""POINT (-73.67829999999998 -2.488519999999994)""";;;;;;;;
"SDE.Emergencias_2016.2451,""00077281"",""HELADAS AFECTANDO A LA POBLACION QUE VIVEN EN LOS ANEXOS"",""2016-06-18 10:00:00"",""HELADA"",""OFICINA DE DEFENSA CIVIL Y OFICINA AGROPECUARIADE ORCOPAMPA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""09"",""CERRADO POR : COEN-22 POR : SE PROCEDE AL CIERRE DE DEBIDO A QUE SE CUMPLIÓ EL TIEMPO DE ACTUALIZACIÓN DE LA INFORMACIÓN EN EL SINPAD"",""03"",""002"",2016-06-27T00:00:00,6,9,7,0,""AREQUIPA"",""CASTILLA"",""ORCOPAMPA"",""04"",2016-10-13T00:00:00,2016-06-27T00:00:00,-72.34327,-15.26628,""POINT (-72.34327000000002 -15.26628)""";;;;;;;;
"SDE.Emergencias_2016.1541,""00075656"",""INCENDIO URBANO EN EL DISTRITO DE PÚQUIO"",""2016-03-10 21:30:00"",""INCENDIO URBANO"",""JUSTO BELLIDO PUCHURI"",""TECNOLOGICOS"",""06"",""01"",""CERRADO POR : COEN-24 POR : EL GOBIERNO REGIONAL INFORMO QUE LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA."",""05"",""011"",2016-03-11T00:00:00,3,1,2,13,""AYACUCHO"",""LUCANAS"",""PUQUIO"",""05"",2016-03-28T00:00:00,2016-03-11T00:00:00,-74.12853,-14.6916,""POINT (-74.12853000000001 -14.69159999999999)""";;;;;;;;
"SDE.Emergencias_2016.1542,""00075642"",""INTENSAS LLUVIAS  DESBORDE DE LA TOMA DE AGUA POTABLE AFECTA TERRENOS PASTIZALES"",""2016-03-10 22:00:00"",""PRECIPITACIONES - LLUVIA"",""JEFE DE DEFENSA CIVIL DE LA MINICIPALIDAD DISTRITAL"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""04"",""CERRADO POR : COEN-10 POR : LA EMERGENCIA SE ATIENDE POR EL SECTOR CORRESPONDIENTE"",""03"",""004"",2016-03-11T00:00:00,3,1,2,0,""PASCO"",""PASCO"",""HUAYLLAY"",""19"",2016-04-07T00:00:00,2016-03-11T00:00:00,-76.36817,-11.0045,""POINT (-76.36817000000002 -11.00450000000001)""";;;;;;;;
"SDE.Emergencias_2016.1543,""00075764"",""LLUVIAS INTENSAS EN CAS SAN LUIS  DIST BAGUA GRANDE PROV UTCUBAMBA"",""2016-03-11 02:00:00"",""PRECIPITACIONES - LLUVIA"",""PLATAFORMA PROVINCIAL DE DEFENSA CIVIL DE UTCUBAMBA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""07"",""01"",""CERRADO POR : COEN-12 POR : La emergencia ya fue atendida.";;;;;;;;
",03"",""004"",2016-03-16T00:00:00,3,1,2,16,""AMAZONAS"",""UTCUBAMBA"",""BAGUA GRANDE"",""01"",2016-04-14T00:00:00,2016-03-16T00:00:00,-78.44291,-5.7561,""POINT (-78.44290999999998 -5.756100000000004)""";;;;;;;;
